c1.company_id,c1.company_name,c1.industry,c1.sector,c1.categories,c1.company_status,c1.company_type,c1.address,c1.postal_code,c1.city,c1.country,c1.state,c1.foundation_year,c1.registration_date,c1.website,c1.rank,c1.market_cap_or_valuation,c1.number_of_employees,c1.ceo,c1.assets,c1.profit_or_net_income,c1.revenue,c1.share_price,c1.change_1_day,c1.change_1_year,c1.debts,c1.phone,c1.notes_or_description,c2.company_id,c2.company_name,c2.industry,c2.sector,c2.categories,c2.company_status,c2.company_type,c2.address,c2.postal_code,c2.city,c2.country,c2.state,c2.foundation_year,c2.registration_date,c2.website,c2.rank,c2.market_cap_or_valuation,c2.number_of_employees,c2.ceo,c2.assets,c2.profit_or_net_income,c2.revenue,c2.share_price,c2.change_1_day,c2.change_1_year,c2.debts,c2.phone,c2.notes_or_description,similarity_score,is_match
4306,greencell,,,,,,42 kings hill avenue kings hill,me19 4aj,west malling,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/greencell-limited.gbd3yodc6.html,,,,,,,,,,,,,headquarter,1506,greencell,,,,,,42 kings hill avenue kings hill,me19 4aj,west malling,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/greencell-limited.gbd3yodc6.html,,,,,,,,,,,,,headquarter,100.0,True
3838,godaddy,,,,,,2155 e godaddy way,85284,tempe,united states,arizona(az),,,https://www.info-clipper.com/en/company/united-states/godaddy-inc.usd1bagko.html,,,,,,,,,,,,,headquarter,1909,godaddy,,,,,,2155 e godaddy way,85284,tempe,united states,arizona(az),,,https://www.info-clipper.com/en/company/united-states/godaddy-inc.usd1bagko.html,,,,,,,,,,,,,headquarter,100.0,True
1349,union gas metano,,,,,,via domenico scarlatti 30,20124,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/union-gas-metano-spa.itd8jon9o.html,,,,,,,,,,,,,headquarter,4217,union gas metano,,,,,,via domenico scarlatti 30,20124,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/union-gas-metano-spa.itd8jon9o.html,,,,,,,,,,,,,headquarter,100.0,True
3691,relx (holdings),,,,,,grand buildings 1-3 strand,wc2n 5jr,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/relx-limited.gbdcvt7pt.html,,,,,,,,,,,,,headquarter,940,relx (holdings),,,,,,grand buildings 1-3 strand,wc2n 5jr,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/relx-limited.gbdcvt7pt.html,,,,,,,,,,,,,headquarter,100.0,True
4182,finastra usa,,,,,,555 sw morrison st #300,972041442,portland,united states,oregon(or),,,https://www.info-clipper.com/en/company/united-states/finastra-usa-corporation.usd1icqpl.html,,,,,,,,,,,,,headquarter,2238,finastra usa,,,,,,555 sw morrison st #300,972041442,portland,united states,oregon(or),,,https://www.info-clipper.com/en/company/united-states/finastra-usa-corporation.usd1icqpl.html,,,,,,,,,,,,,headquarter,100.0,True
3873,richemont italia,,,,,,via benigno crespi 26,20159,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/richemont-italia-spa.itd73k4ji.html,,,,,,,,,,,,,headquarter,1019,richemont italia,,,,,,via benigno crespi 26,20159,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/richemont-italia-spa.itd73k4ji.html,,,,,,,,,,,,,headquarter,100.0,True
,exide,auto components,,,,public,,,unknown,,,1947 (76 yrs old),,,,,,,,,,,,,,,,ea87f90ce5344bb5abc2d647cdad403f,exide,,,"['Batteries', 'Electricity', 'Manufacturing']",,,,,unknown,india,,,,,3803,$1.95 b,,,,,,$2.30,-1.58%,-2.95%,,,,100.0,True
da0837fd1b3c4149970455265021ed50,shangri-la asia,,,"['Consumer Cyclical', 'Hotels']",,,,,unknown,hong kong,,,,https://www.shangri-la.com/,"4,963",,,,,,,,,,,,,,shangri-la asia,,,,,,,,unknown,,,,,https://disfold.com/company/shangri-la-asia-ltd/,,hk$22.26 billion,"23,200",mr. beng chee lim,,,,,,,,,,100.0,True
ccec7dddbf554841907d18eb6234178d,lasertec,,,"['Semiconductors', 'Tech', 'Tech Hardware']",,,,,unknown,japan,,,,,939,$17.94 b,,,,,,$198.96,1.00%,-25.16%,,,,44336412dd92496a90f84d22989f3a85,lasertec,,,"['Technology', 'Semiconductors', 'Technology Hardware and Instruments']",,,,,unknown,japan,,,,https://www.lasertec.co.jp/,838,,529,,866 million usd,140 million usd,513 million usd,,,,464 million usd,,,100.0,True
4522,capgemini uk,,,,,,no 1 forge end,gu21 6db,woking,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/capgemini-uk-plc.gbd3i7h89.html,,,,,,,,,,,,,headquarter,1709,capgemini uk,,,,,,no 1 forge end,gu21 6db,woking,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/capgemini-uk-plc.gbd3i7h89.html,,,,,,,,,,,,,,100.0,True
,excelpoint,,,,,,,,unknown,,,,,https://disfold.com/company/excelpoint-technology-ltd/,,s$200.9 million,700,mr. yong hen phuay,,,,,,,,,,,excelpoint,industrial goods and machinery,,,,,"15 changi business park central 1, #06-00, singapore, 486057",,unknown,,,,,www.excelpoint.com,,,700,,,,$1.6b,,,,,65 6 7418966,,100.0,True
,dell technologies,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,dell technologies,,,,,,,,unknown,united states,,,,,,$35.64 b,,,$92.73 b,$5.56 b,$59.72 b,,,,,,,100.0,True
4599,centric brands,,,,,,350 5th ave fl 6,101180700,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/centric-brands-llc.usdacyuo4.html,,,,,,,,,,,,,headquarter,2610,centric brands,,,,,,350 5th ave fl 6,101180700,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/centric-brands-llc.usdacyuo4.html,,,,,,,,,,,,,headquarter,100.0,True
c3b619ba96b14cec9bc0a594fea77b1f,banco bradesco,,,"['Financial Services', 'Banking Services', 'Asset Management', 'Insurance', 'Private Bank']",,,,,unknown,brazil,sao paulo,,,https://banco.bradesco,599,,"89,575",octavio de lazari junior,"354,880 million usd","4,542 million usd","20,076 million usd",,,,"323,300 million usd",,,,banco bradesco,financial services,,,,,"nuc cidade de deus s/n, vila yara, osasco, 06.029-900",,unknown,,,,,banco.bradesco,,$28.7b,"88,374",,,,$30.4b,,,,,55 11 36845122,,100.0,True
4070,genesis oil gas consultants,,,,,,one st pauls churchyard,ec4m 8ap,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/genesis-oil-gas-consultants-limited.gbdc6ygvk.html,,,,,,,,,,,,,headquarter,1279,genesis oil gas consultants,,,,,,one st pauls churchyard,ec4m 8ap,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/genesis-oil-gas-consultants-limited.gbdc6ygvk.html,,,,,,,,,,,,,headquarter,100.0,True
515,feb,,,,,,forelli tn 4,10621,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/feb-as.eedao6dkz.html,,,,,,,,,,,,,single address,3661,feb,,,,,,forelli tn 4,10621,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/feb-as.eedao6dkz.html,,,,,,,,,,,,,single address,100.0,True
9fcfae38f3f548bb86e20917cda3feb7,grupo elektra,,,"['Financial Services', 'Retail', 'Banking Services', 'Conglomerate']",,,,,unknown,mexico,,,,http://www.grupoelektra.com.mx/,"1,210",,"71,278",fabrice deceliere marquez,"21,270 million usd",650 million usd,"7,330 million usd",,,,"15,976 million usd",,,,grupo elektra,,,,,,,,unknown,mexico,,,,,,$14.11 b,,,$20.71 b,$638 m,$7.2 b,,,,,,,100.0,True
1675,ascension health,,,,,,4600 edmundson rd,631343806,saint louis,united states,missouri(mo),,,https://www.info-clipper.com/en/company/united-states/ascension-health.usd19x3gk.html,,,,,,,,,,,,,headquarter,3490,ascension health,,,,,,4600 edmundson rd,631343806,saint louis,united states,missouri(mo),,,https://www.info-clipper.com/en/company/united-states/ascension-health.usd19x3gk.html,,,,,,,,,,,,,headquarter,100.0,True
943,womad,,,,,,"mill la, box",sn13 8pn,corsham,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/womad-limited.gbd5pxxz1.html,,,,,,,,,,,,,headquarter,3695,womad,,,,,,"mill la, box",sn13 8pn,corsham,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/womad-limited.gbd5pxxz1.html,,,,,,,,,,,,,headquarter,100.0,True
2496,atlas management,,,,,,103 foulk rd,198033742,wilmington,united states,delaware(de),,,https://www.info-clipper.com/en/company/united-states/atlas-management-inc.usde7r0z1.html,,,,,,,,,,,,,headquarter,4473,atlas management,,,,,,103 foulk rd,198033742,wilmington,united states,delaware(de),,,https://www.info-clipper.com/en/company/united-states/atlas-management-inc.usde7r0z1.html,,,,,,,,,,,,,headquarter,100.0,True
1470,speedcast communications,,,,,,4400 s sam houston pkwy e,770485902,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/speedcast-communications-inc.usdffpvt.html,,,,,,,,,,,,,headquarter,3184,speedcast communications,,,,,,4400 s sam houston pkwy e,770485902,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/speedcast-communications-inc.usdffpvt.html,,,,,,,,,,,,,headquarter,100.0,True
b94bdf827c6c445a9920bfd87e04c707,buckle,,,"['Retail', 'Clothing']",,,,,unknown,united states,,,,,3658,$2.18 b,,,,,,$43.69,-0.05%,31.00%,,,,dac215f552904728bab31cf6a59b0dcc,buckle,,,"['Consumer Cyclical', 'Retail']",,,,,unknown,united states,nebraska,,,https://www.buckle.com/,"6,326",,"7,200",,780 million usd,254 million usd,"1,294 million usd",,,,467 million usd,,,100.0,True
4441,nissan motor manufacturing (uk),,,,,,washington road,sr5 3ns,sunderland,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/nissan-motor-manufacturing-limited.gbd4tn6j8.html,,,,,,,,,,,,,headquarter,1635,nissan motor manufacturing (uk),,,,,,washington road,sr5 3ns,sunderland,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/nissan-motor-manufacturing-limited.gbd4tn6j8.html,,,,,,,,,,,,,headquarter,100.0,True
4625,servizio elettrico nazionale,,,,,,viale regina margherita 125,00198,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/servizio-elettrico-nazionale-spa.itd8jybl9.html,,,,,,,,,,,,,headquarter,1746,servizio elettrico nazionale,,,,,,viale regina margherita 125,198,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/servizio-elettrico-nazionale-spa.itd8jybl9.html,,,,,,,,,,,,,headquarter,100.0,True
1345,anotech energy global,,,,,,1st floor 41 moorgate,ec2r 6pp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/anotech-energy-global-solutions-limited.gbdcw9c29.html,,,,,,,,,,,,,single address,4135,anotech energy global,,,,,,1st floor 41 moorgate,ec2r 6pp,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/anotech-energy-global-solutions-limited.gbdcw9c29.html,,,,,,,,,,,,,single address,100.0,True
,alibaba,,,,,,,,unknown,,,,,https://disfold.com/company/alibaba-group-holding-limited/,,hk$2.275 trillion,"259,316",mr. yong zhang,,,,,,,,,,,alibaba,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,100.0,True
,mon chasseur immo,property,,,,,,,unknown,france,,2012,,https://www.monchasseurimmo.com/,,,28,,,,"4,794,423",,,,,,,,mon chasseur immo,property,,,,,,,unknown,france,,2012,,https://www.monchasseurimmo.com/,,,20,,,,"3,583,000",,,,,,,100.0,True
1168,total marketing support,,,,,,7th floor 350 euston road,nw1 3ax,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-limited.gbd3n7dla.html,,,,,,,,,,,,,headquarter,1165,total marketing support global,,,,,,350 euston road,nw1 3ax,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-global-limited.gbd3nvczp.html,,,,,,,,,,,,,headquarter,86.79245283018868,True
,hca healthcare,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,hca healthcare,,,,,,,,unknown,united states,,,,,,$63.62 b,,,$52.21 b,$6.81 b,$59.72 b,,,,,,,100.0,True
1544,ge energy parts,,,,,,4200 wildwood pkwy,303398402,atlanta,united states,georgia(ga),,,https://www.info-clipper.com/en/company/united-states/ge-energy-parts-inc.usdn2jpv.html,,,,,,,,,,,,,headquarter,3291,ge energy parts,,,,,,4200 wildwood pkwy,303398402,atlanta,united states,georgia(ga),,,https://www.info-clipper.com/en/company/united-states/ge-energy-parts-inc.usdn2jpv.html,,,,,,,,,,,,,headquarter,100.0,True
,marathon petroleum,energy and utilities,,,,,"539 s main st, findlay, ohio, 45840-3229",,unknown,,,,,www.marathonpetroleum.com,,$56.9b,"17,700",,,,$120.9b,,,,,1 419 4222121,,,marathon petroleum,,,,,,,,unknown,,,,,https://disfold.com/company/marathon-petroleum-corporation/,,$54.54 billion,"17,700",mr. michael j. hennigan,,,,,,,,,,100.0,True
3525,edp auto,,,,,,lootsa tn 2b,11415,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/edp-auto-ou.eed9co2z6.html,,,,,,,,,,,,,headquarter,379,edp auto,,,,,,lootsa tn 2b,11415,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/edp-auto-ou.eed9co2z6.html,,,,,,,,,,,,,headquarter,100.0,True
,expleo,energy,,,,,,,unknown,hungary,,2011,,https://www.expleo.hu,,,9,,,,"1,844,977",,,,,,,,expleo,it services & consulting,,,,,,,unknown,,,,,,,,,,,,,,,,,,,100.0,True
3233,prelios,,,,,,via valtellina 15/17,20159,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/prelios-spa.itd7691h7.html,,,,,,,,,,,,,headquarter,518,prelios,,,,,,via valtellina 15/17,20159,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/prelios-spa.itd7691h7.html,,,,,,,,,,,,,headquarter,100.0,True
99,iizi kindlustusmaakler,,,,,,telliskivi tn 60/2,10412,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/iizi-kindlustusmaakler-as.eed5ycjcj.html,,,,,,,,,,,,,headquarter,3246,iizi kindlustusmaakler,,,,,,telliskivi tn 60/2,10412,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/iizi-kindlustusmaakler-as.eed5ycjcj.html,,,,,,,,,,,,,headquarter,100.0,True
,yamaguchi financial,,,,,,,,unknown,japan,,,,,,$1.35 b,,,$107.32 b,$260.2 m,$1.55 b,,,,,,,,yamaguchi financial,financial services,,,,,"4-2-36, takezaki-cho, shimonoseki-shi, yamagata, 750-8603",,unknown,,,,,www.ymfg.co.jp,,$1.8b,"3,935",,,,$1.4b,,,,,81 832 235511,,100.0,True
1223,gl events italia,,,,,,via nizza 294,10126,torino,italy,italy,,,https://www.info-clipper.com/en/company/italy/gl-events-italia-spa.itd72zxke.html,,,,,,,,,,,,,single address,4086,gl events italia expo,,,,,,via nizza 294,10126,torino,italy,italy,,,https://www.info-clipper.com/en/company/italy/gl-events-italia-expo-srl.itd69fgw5.html,,,,,,,,,,,,,single address,86.48648648648648,True
1961,abrdn investment management,,,,,,investment house 1 george street,eh2 2ll,edinburgh,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/abrdn-investment-management-limited.gbd8cpa6i.html,,,,,,,,,,,,,headquarter,1721,green investment management,,,,,,50 lothian road festival square,eh3 9wj,edinburgh,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/green-investment-group-management-limited.gbd3ms4mm.html,,,,,,,,,,,,,headquarter,88.88888888888889,False
3287,avanade international,,,,,,1191 2nd ave ste 100,981013427,seattle,united states,washington(wa),,,https://www.info-clipper.com/en/company/united-states/avanade-international-corporation.usdde2l5l.html,,,,,,,,,,,,,headquarter,1541,avanade international,,,,,,1191 2nd ave ste 100,981013427,seattle,united states,washington(wa),,,https://www.info-clipper.com/en/company/united-states/avanade-international-corporation.usdde2l5l.html,,,,,,,,,,,,,headquarter,100.0,True
,bayer,pharmaceuticals and healthcare,,,,,"kaiser-wilhelm-allee 1, leverkusen, nordrhein-westfalen, 51368",,unknown,,,,,www.bayer.com,,$59.7b,"101,914",,,,$52.1b,,,,,49 214 301,,,bayer,,,,,,,,unknown,germany,,,,,,$70.06 b,,,$144.17 b,$1.18 b,$52.1 b,,,,,,,100.0,True
4460,faac partecipazioni industriali,,,,,,via monaldo calari 10,40069,zola predosa,italy,italy,,,https://www.info-clipper.com/en/company/italy/faac-partecipazioni-industriali-srl.itd73jndh.html,,,,,,,,,,,,,headquarter,1585,faac partecipazioni industriali,,,,,,via monaldo calari 10,40069,zola predosa,italy,italy,,,https://www.info-clipper.com/en/company/italy/faac-partecipazioni-industriali-srl.itd73jndh.html,,,,,,,,,,,,,headquarter,100.0,True
1692,nuovo pignone international,,,,,,via felice matteucci 2,50127,firenze,italy,italy,,,https://www.info-clipper.com/en/company/italy/nuovo-pignone-international-srl.itd8yhgnl.html,,,,,,,,,,,,,headquarter,4571,nuovo pignone international,,,,,,via felice matteucci 2,50127,firenze,italy,italy,,,https://www.info-clipper.com/en/company/italy/nuovo-pignone-international-srl.itd8yhgnl.html,,,,,,,,,,,,,headquarter,100.0,True
571,alexela energia,,,,,,roseni tn 11,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/alexela-energia-as.eed61wie9.html,,,,,,,,,,,,,headquarter,3717,alexela energia,,,,,,roseni tn 11,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/alexela-energia-as.eed61wie9.html,,,,,,,,,,,,,headquarter,100.0,True
,intel,,,,,,,,unknown,,,,,https://disfold.com/company/intel-corporation/,,$201.72 billion,"121,100",mr. patrick p. gelsinger,,,,,,,,,,,intel,technology and communications,,,,,"2200 mission college boulevard, santa clara, california, 95054",,unknown,,,,,www.intel.com,,$118.9b,"121,100",,,,$79.0b,,,,,1 408 7658080,,100.0,True
3725,matchit,,,,,,roseni tn 13,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/matchit-ou.eed8d5gf3.html,,,,,,,,,,,,,single address,579,matchit,,,,,,roseni tn 13,10111,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/matchit-ou.eed8d5gf3.html,,,,,,,,,,,,,single address,100.0,True
,raia drogasil,retailing,,,,,"av. corifeu de azevedo marques, 3.097, butanta, sao paulo, 05.339-900",,unknown,,,,,www.rd.com.br,,$7.6b,"50,320",,,,$4.5b,,,,,55 11 37695678,,,raia drogasil,,,,,,,,unknown,,,,,https://disfold.com/company/raia-drogasil-sa/,,r$41.37 billion,"50,573",mr. marcã­lio d'amigo pousada,,,,,,,,,,100.0,True
3240,hawksford trustees jersey,,,,,,15 esplanade,je1 1rb,jersey,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hawksford-trustees-jersey-limited.gbd3qntx8.html,,,,,,,,,,,,,headquarter,622,hawksford trustees jersey,,,,,,15 esplanade,je1 1rb,jersey,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/hawksford-trustees-jersey-limited.gbd3qntx8.html,,,,,,,,,,,,,headquarter,100.0,True
688,enermech,,,,,,enermech house howes road,ab16 7ag,aberdeen,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/enermech-limited.gbd3hopmn.html,,,,,,,,,,,,,headquarter,3328,enermech,,,,,,enermech house howes road,ab16 7ag,aberdeen,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/enermech-limited.gbd3hopmn.html,,,,,,,,,,,,,headquarter,100.0,True
3217,heathrow airport,,,,,,"the compass centre nelson road, london heathrow airport",tw6 2gw,hounslow,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/heathrow-airport-holdings-limited.gbd5s5hj7.html,,,,,,,,,,,,,headquarter,3213,heathrow airport,,,,,,"the compass centre nelson road, london heathrow airport",tw6 2gw,hounslow,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/heathrow-airport-limited.gbd4wm7c3.html,,,,,,,,,,,,,headquarter,100.0,True
1807,kinetik,,,,,,2700 post oak blvd ste 300,770565748,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/kinetik-holdings-inc.usd1bz7t0.html,,,,,,,,,,,,,headquarter,3698,kinetik,,,,,,2700 post oak blvd ste 300,770565748,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/kinetik-holdings-inc.usd1bz7t0.html,,,,,,,,,,,,,headquarter,100.0,True
2bdb987cb2ad48b6b9f8e43111672407,wec energy,,,"['Utilities', 'Energy', 'Natural Gas Generation', 'Electric Utilities', 'Gas Utilities', 'Power Generation', 'Electricity Generation']",,,,,unknown,united states,wisconsin,,,https://www.wecenergygroup.com/,690,,"6,938",scott j. lauber,"38,988 million usd","1,301 million usd","8,316 million usd",,,,"28,044 million usd",,,,wec energy,,,,,,,,unknown,,,,,https://disfold.com/company/wec-energy-group-inc/,,$32.54 billion,"6,938",mr. scott j. lauber,,,,,,,,,,100.0,True
4362,constellis,,,,,,13530 dulles technology dr ste 500,201714642,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/constellis-llc.usd1araep.html,,,,,,,,,,,,,headquarter,2403,constellis,,,,,,13530 dulles technology dr ste 500,201714642,herndon,united states,virginia(va),,,https://www.info-clipper.com/en/company/united-states/constellis-holdings-llc.usdfz7ld1.html,,,,,,,,,,,,,headquarter,100.0,True
a96ac4aacb504a0384f1dfb123574c8f,zhejiang hisun pharmaceutical,,,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']",,,,,unknown,china,,,,http://www.hisunpharm.com/en/,"5,371",,,,"2,819 million usd",71 million usd,"1,766 million usd",,,,"1,750 million usd",,,a2147d10cff04d978dfa12b9480cff5d,zhejiang conba pharmaceutical,,,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']",,,,,unknown,china,,,,http://en.conbagroup.com/,"6,130",,,,"1,570 million usd",292 million usd,895 million usd,,,,495 million usd,,,86.20689655172413,False
3222,prenatal,,,,,,via agostino bertani 6,20154,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/prenatal-spa.itd72tseq.html,,,,,,,,,,,,,headquarter,510,prenatal,,,,,,via agostino bertani 6,20154,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/prenatal-spa.itd72tseq.html,,,,,,,,,,,,,headquarter,100.0,True
,zhejiang conba pharmaceutical,,,,,,,,unknown,,,,,https://disfold.com/company/zhejiang-conba-pharmaceutical-coltd/,,cn¥13.01 billion,"9,520",not found,,,,,,,,,,9628844aa7454073ad13120b17e22b68,zhejiang hisoar pharmaceutical,,,"['Healthcare', 'Pharmaceutical', 'HealthCare Products']",,,,,unknown,china,,,,http://en.hisoar.com/,"6,164",,,,"1,167 million usd",14 million usd,361 million usd,,,,277 million usd,,,88.13559322033898,False
2827,diaverum uk,,,,,,blenheim gate 22-24 upper marlborough road,al1 3al,st albans,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/diaverum-holding-uk-limited.gbd4u5u1b.html,,,,,,,,,,,,,headquarter,2830,diaverum uk,,,,,,blenheim gate 22-24 upper marlborough road,al1 3al,st albans,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/diaverum-uk-limited.gbd3hs4oz.html,,,,,,,,,,,,,single address,100.0,True
db4a375081bd4cb4a4e5498f5d60d03c,astrazeneca,,,"['Healthcare', 'Pharmaceutical', 'Biopharmaceutical', 'Biotechnology', 'HealthCare Products', 'Technology']",,,,,unknown,united kingdom,cambridge,,,https://www.astrazeneca.com/,71,,"83,100",pascal soriot,"105,360 million usd",112 million usd,"37,417 million usd",,,,"66,095 million usd",,,,astrazeneca,,,,,,,,unknown,united kingdom,,,,,,$204.56 b,,,$105.36 b,$94.7 m,$38.68 b,,,,,,,100.0,True
2628,qolsys,,,,,,1900 the alameda ste 400,951261437,san jose,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/qolsys-inc.usd11ok6d.html,,,,,,,,,,,,,headquarter,4620,qolsys,,,,,,1900 the alameda ste 400,951261437,san jose,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/qolsys-inc.usd11ok6d.html,,,,,,,,,,,,,headquarter,100.0,True
1283,fives oto,,,,,,via domenico marchesi 4,42022,boretto,italy,italy,,,https://www.info-clipper.com/en/company/italy/fives-oto-spa.itd73iv5s.html,,,,,,,,,,,,,headquarter,4148,fives oto,,,,,,via domenico marchesi 4,42022,boretto,italy,italy,,,https://www.info-clipper.com/en/company/italy/fives-oto-spa.itd73iv5s.html,,,,,,,,,,,,,headquarter,100.0,True
4167,welsh carson anderson stowe vi l.p,,,,,,599 lexington ave ste 1800,100226030,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/welsh-carson-anderson-stowe-vi-lp.usdde1fth.html,,,,,,,,,,,,,headquarter,2223,welsh carson anderson stowe vi l.p,,,,,,599 lexington ave ste 1800,100226030,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/welsh-carson-anderson-stowe-vi-lp.usdde1fth.html,,,,,,,,,,,,,headquarter,100.0,True
435ff741a43d472bb94fa91c285821d8,toyo tire,,,['Tires'],,,,,unknown,japan,,,,,3941,$1.76 b,,,,,,$11.48,0.41%,-21.69%,,,,7c1a671cdcba401aa7c500a5d477789c,toyo tire,,,"['Consumer Cyclical', 'Automobile', 'Automobile Parts']",,,,,unknown,japan,,,,https://www.toyotires-global.com/,"5,534",,,,"3,876 million usd",302 million usd,3 million usd,,,,"1,832 million usd",,,100.0,True
3387,kinly,,,,,,2 ridgedale ave ste 100,079271108,cedar knolls,united states,new jersey(nj),,,https://www.info-clipper.com/en/company/united-states/kinly-inc.usd9zcibs.html,,,,,,,,,,,,,single address,1607,kinly,,,,,,2 ridgedale ave ste 100,79271108,cedar knolls,united states,new jersey(nj),,,https://www.info-clipper.com/en/company/united-states/kinly-inc.usd9zcibs.html,,,,,,,,,,,,,single address,100.0,True
,valero energy,,,,,,,,unknown,,,,,https://disfold.com/company/valero-energy-corporation/,,$41.27 billion,"9,794",mr. joseph w. gorder,,,,,,,,,,0c3df56a537b4dd98f3e7ce7016e5875,valero energy,,,"['Energy', 'Oil&Gas']",,,,,unknown,united states,,,,,327,$48.98 b,,,,,,$127.07,-3.76%,78.54%,,,,100.0,True
640,bnp paribas,,,,,,10 harewood avenue,nw1 6aa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/bnp-paribas.gbd3ujdfa.html,,,,,,,,,,,,,single address,3264,bnp paribas,,,,,,10 harewood avenue,nw1 6aa,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/bnp-paribas.gbd3ujdfa.html,,,,,,,,,,,,,single address,100.0,True
,charter communications,,,,,,,,unknown,united states,,,,,,$97.92 b,,,$143.39 b,$4.65 b,$51.68 b,,,,,,,,charter communications,,,,,,,,unknown,,,,,https://disfold.com/company/charter-communications-inc/,,$104.97 billion,"93,700",mr. thomas m. rutledge,,,,,,,,,,100.0,True
594,angelini wines estates,,,,,,localita' val di cava snc,53024,montalcino,italy,italy,,,https://www.info-clipper.com/en/company/italy/angelini-wines-estates.itd5m834u.html,,,,,,,,,,,,,headquarter,3313,angelini wines estates,,,,,,localita' val di cava snc,53024,montalcino,italy,italy,,,https://www.info-clipper.com/en/company/italy/angelini-wines-estates.itd5m834u.html,,,,,,,,,,,,,headquarter,100.0,True
